  0.17900000E-01  0.99986824E+00  -.14720996E-01  -.14722936E-01
  0.18000000E-01  0.99986677E+00  -.14803223E-01  -.14805196E-01
  0.18100000E-01  0.99986528E+00  -.14885450E-01  -.14887456E-01
  0.18200000E-01  0.99986379E+00  -.14967677E-01  -.14969716E-01
  0.18300000E-01  0.99986229E+00  -.15049903E-01  -.15051976E-01
  0.18400000E-01  0.99986078E+00  -.15132129E-01  -.15134236E-01
  0.18500000E-01  0.99985926E+00  -.15214355E-01  -.15216497E-01
  0.18600000E-01  0.99985774E+00  -.15296581E-01  -.15298757E-01
  0.18700000E-01  0.99985620E+00  -.15378807E-01  -.15381018E-01
  0.18800000E-01  0.99985466E+00  -.15461032E-01  -.15463279E-01
  0.18900000E-01  0.99985311E+00  -.15543257E-01  -.15545540E-01
  0.19000000E-01  0.99985155E+00  -.15625482E-01  -.15627802E-01
  0.19100000E-01  0.99984998E+00  -.15707706E-01  -.15710063E-01
  0.19200000E-01  0.99984841E+00  -.15789931E-01  -.15792325E-01
  0.19300000E-01  0.99984683E+00  -.15872155E-01  -.15874586E-01
  0.19400000E-01  0.99984524E+00  -.15954379E-01  -.15956848E-01
  0.19500000E-01  0.99984364E+00  -.16036602E-01  -.16039110E-01
  0.19600000E-01  0.99984203E+00  -.16118826E-01  -.16121373E-01
  0.19700000E-01  0.99984041E+00  -.16201049E-01  -.16203635E-01
  0.19800000E-01  0.99983879E+00  -.16283272E-01  -.16285898E-01
  0.19900000E-01  0.99983716E+00  -.16365495E-01  -.16368160E-01
  0.20000000E-01  0.99983551E+00  -.16447717E-01  -.16450423E-01
  0.20100000E-01  0.99983387E+00  -.16529939E-01  -.16532686E-01
  0.20200000E-01  0.99983221E+00  -.16612161E-01  -.16614949E-01
  0.20300000E-01  0.99983054E+00  -.16694383E-01  -.16697213E-01
  0.20400000E-01  0.99982887E+00  -.16776605E-01  -.16779476E-01
  0.20500000E-01  0.99982719E+00  -.16858826E-01  -.16861740E-01
  0.20600000E-01  0.99982550E+00  -.16941047E-01  -.16944004E-01
  0.20700000E-01  0.99982380E+00  -.17023268E-01  -.17026268E-01
  0.20800000E-01  0.99982209E+00  -.17105488E-01  -.17108532E-01
  0.20900000E-01  0.99982038E+00  -.17187708E-01  -.17190796E-01
  0.21000000E-01  0.99981866E+00  -.17269928E-01  -.17273061E-01
  0.21100000E-01  0.99981692E+00  -.17352148E-01  -.17355325E-01
  0.21200000E-01  0.99981519E+00  -.17434368E-01  -.17437590E-01
  0.21300000E-01  0.99981344E+00  -.17516587E-01  -.17519855E-01
  0.21400000E-01  0.99981168E+00  -.17598806E-01  -.17602121E-01
  0.21500000E-01  0.99980992E+00  -.17681024E-01  -.17684386E-01
  0.21600000E-01  0.99980815E+00  -.17763243E-01  -.17766651E-01
  0.21700000E-01  0.99980637E+00  -.17845461E-01  -.17848917E-01
  0.21800000E-01  0.99980458E+00  -.17927679E-01  -.17931183E-01
  0.21900000E-01  0.99980278E+00  -.18009897E-01  -.18013449E-01
  0.22000000E-01  0.99980097E+00  -.18092114E-01  -.18095715E-01
  0.22100000E-01  0.99979916E+00  -.18174331E-01  -.18177982E-01
  0.22200000E-01  0.99979734E+00  -.18256548E-01  -.18260249E-01
  0.22300000E-01  0.99979551E+00  -.18338764E-01  -.18342515E-01
  0.22400000E-01  0.99979367E+00  -.18420981E-01  -.18424782E-01
  0.22500000E-01  0.99979183E+00  -.18503197E-01  -.18507049E-01
  0.22600000E-01  0.99978997E+00  -.18585413E-01  -.18589317E-01
  0.22700000E-01  0.99978811E+00  -.18667628E-01  -.18671584E-01
  0.22800000E-01  0.99978624E+00  -.18749843E-01  -.18753852E-01
  0.22900000E-01  0.99978436E+00  -.18832058E-01  -.18836120E-01
  0.23000000E-01  0.99978247E+00  -.18914273E-01  -.18918388E-01
  0.23100000E-01  0.99978058E+00  -.18996487E-01  -.19000656E-01
  0.23200000E-01  0.99977867E+00  -.19078701E-01  -.19082925E-01
  0.23300000E-01  0.99977676E+00  -.19160915E-01  -.19165193E-01
  0.23400000E-01  0.99977484E+00  -.19243129E-01  -.19247462E-01
  0.23500000E-01  0.99977291E+00  -.19325342E-01  -.19329731E-01
  0.23600000E-01  0.99977098E+00  -.19407555E-01  -.19412001E-01
  0.23700000E-01  0.99976903E+00  -.19489767E-01  -.19494270E-01
  0.23800000E-01  0.99976708E+00  -.19571980E-01  -.19576540E-01
  0.23900000E-01  0.99976512E+00  -.19654192E-01  -.19658809E-01
  0.24000000E-01  0.99976315E+00  -.19736404E-01  -.19741079E-01
  0.24100000E-01  0.99976117E+00  -.19818615E-01  -.19823349E-01
  0.24200000E-01  0.99975918E+00  -.19900826E-01  -.19905620E-01
  0.24300000E-01  0.99975719E+00  -.19983037E-01  -.19987890E-01
  0.24400000E-01  0.99975519E+00  -.20065248E-01  -.20070161E-01
  0.24500000E-01  0.99975318E+00  -.20147458E-01  -.20152432E-01
  0.24600000E-01  0.99975116E+00  -.20229668E-01  -.20234703E-01
  0.24700000E-01  0.99974913E+00  -.20311878E-01  -.20316975E-01
  0.24800000E-01  0.99974709E+00  -.20394087E-01  -.20399246E-01
  0.24900000E-01  0.99974505E+00  -.20476296E-01  -.20481518E-01
  0.25000000E-01  0.99974300E+00  -.20558505E-01  -.20563790E-01
  0.25100000E-01  0.99974094E+00  -.20640714E-01  -.20646062E-01
  0.25200000E-01  0.99973887E+00  -.20722922E-01  -.20728335E-01
  0.25300000E-01  0.99973679E+00  -.20805130E-01  -.20810607E-01
  0.25400000E-01  0.99973471E+00  -.20887337E-01  -.20892880E-01
  0.25500000E-01  0.99973262E+00  -.20969545E-01  -.20975153E-01
  0.25600000E-01  0.99973052E+00  -.21051752E-01  -.21057426E-01
  0.25700000E-01  0.99972841E+00  -.21133958E-01  -.21139700E-01
  0.25800000E-01  0.99972629E+00  -.21216165E-01  -.21221973E-01
  0.25900000E-01  0.99972416E+00  -.21298371E-01  -.21304247E-01
  0.26000000E-01  0.99972203E+00  -.21380576E-01  -.21386521E-01
  0.26100000E-01  0.99971989E+00  -.21462782E-01  -.21468795E-01
  0.26200000E-01  0.99971774E+00  -.21544987E-01  -.21551070E-01
  0.26300000E-01  0.99971558E+00  -.21627192E-01  -.21633345E-01
  0.26400000E-01  0.99971341E+00  -.21709396E-01  -.21715619E-01
  0.26500000E-01  0.99971124E+00  -.21791600E-01  -.21797895E-01
  0.26600000E-01  0.99970905E+00  -.21873804E-01  -.21880170E-01
  0.26700000E-01  0.99970686E+00  -.21956007E-01  -.21962445E-01
  0.26800000E-01  0.99970466E+00  -.22038210E-01  -.22044721E-01
  0.26900000E-01  0.99970245E+00  -.22120413E-01  -.22126997E-01
  0.27000000E-01  0.99970024E+00  -.22202616E-01  -.22209273E-01
  0.27100000E-01  0.99969801E+00  -.22284818E-01  -.22291550E-01
  0.27200000E-01  0.99969578E+00  -.22367020E-01  -.22373826E-01
  0.27300000E-01  0.99969354E+00  -.22449221E-01  -.22456103E-01
  0.27400000E-01  0.99969129E+00  -.22531422E-01  -.22538380E-01
  0.27500000E-01  0.99968903E+00  -.22613623E-01  -.22620658E-01
  0.27600000E-01  0.99968677E+00  -.22695824E-01  -.22702935E-01
  0.27700000E-01  0.99968449E+00  -.22778024E-01  -.22785213E-01
  0.27800000E-01  0.99968221E+00  -.22860224E-01  -.22867491E-01
  0.27900000E-01  0.99967992E+00  -.22942423E-01  -.22949769E-01
  0.28000000E-01  0.99967762E+00  -.23024622E-01  -.23032047E-01
  0.28100000E-01  0.99967532E+00  -.23106821E-01  -.23114326E-01
  0.28200000E-01  0.99967300E+00  -.23189020E-01  -.23196605E-01
  0.28300000E-01  0.99967068E+00  -.23271218E-01  -.23278884E-01
  0.28400000E-01  0.99966835E+00  -.23353416E-01  -.23361163E-01
  0.28500000E-01  0.99966601E+00  -.23435613E-01  -.23443443E-01
  0.28600000E-01  0.99966366E+00  -.23517810E-01  -.23525723E-01
  0.28700000E-01  0.99966131E+00  -.23600007E-01  -.23608003E-01
  0.28800000E-01  0.99965894E+00  -.23682203E-01  -.23690283E-01
  0.28900000E-01  0.99965657E+00  -.23764399E-01  -.23772563E-01
  0.29000000E-01  0.99965419E+00  -.23846595E-01  -.23854844E-01
  0.29100000E-01  0.99965180E+00  -.23928790E-01  -.23937125E-01
  0.29200000E-01  0.99964940E+00  -.24010985E-01  -.24019406E-01
  0.29300000E-01  0.99964700E+00  -.24093180E-01  -.24101688E-01
  0.29400000E-01  0.99964458E+00  -.24175374E-01  -.24183970E-01
  0.29500000E-01  0.99964216E+00  -.24257568E-01  -.24266251E-01
  0.29600000E-01  0.99963973E+00  -.24339762E-01  -.24348534E-01
  0.29700000E-01  0.99963729E+00  -.24421955E-01  -.24430816E-01
  0.29800000E-01  0.99963485E+00  -.24504148E-01  -.24513099E-01
  0.29900000E-01  0.99963239E+00  -.24586340E-01  -.24595381E-01
  0.30000000E-01  0.99962993E+00  -.24668532E-01  -.24677665E-01
  0.30100000E-01  0.99962746E+00  -.24750724E-01  -.24759948E-01
  0.30200000E-01  0.99962498E+00  -.24832915E-01  -.24842232E-01
  0.30300000E-01  0.99962249E+00  -.24915106E-01  -.24924515E-01
  0.30400000E-01  0.99962000E+00  -.24997297E-01  -.25006800E-01
  0.30500000E-01  0.99961749E+00  -.25079487E-01  -.25089084E-01
  0.30600000E-01  0.99961498E+00  -.25161677E-01  -.25171368E-01
  0.30700000E-01  0.99961246E+00  -.25243867E-01  -.25253653E-01
  0.30800000E-01  0.99960993E+00  -.25326056E-01  -.25335938E-01
  0.30900000E-01  0.99960740E+00  -.25408244E-01  -.25418224E-01
  0.31000000E-01  0.99960485E+00  -.25490433E-01  -.25500509E-01
  0.31100000E-01  0.99960230E+00  -.25572621E-01  -.25582795E-01
  0.31200000E-01  0.99959974E+00  -.25654809E-01  -.25665081E-01
  0.31300000E-01  0.99959717E+00  -.25736996E-01  -.25747368E-01
  0.31400000E-01  0.99959459E+00  -.25819183E-01  -.25829654E-01
  0.31500000E-01  0.99959200E+00  -.25901369E-01  -.25911941E-01
  0.31600000E-01  0.99958941E+00  -.25983555E-01  -.25994228E-01
  0.31700000E-01  0.99958681E+00  -.26065741E-01  -.26076516E-01
  0.31800000E-01  0.99958420E+00  -.26147926E-01  -.26158803E-01
  0.31900000E-01  0.99958158E+00  -.26230111E-01  -.26241091E-01
  0.32000000E-01  0.99957895E+00  -.26312296E-01  -.26323379E-01
  0.32100000E-01  0.99957631E+00  -.26394480E-01  -.26405668E-01
  0.32200000E-01  0.99957367E+00  -.26476664E-01  -.26487956E-01
  0.32300000E-01  0.99957102E+00  -.26558847E-01  -.26570245E-01
  0.32400000E-01  0.99956836E+00  -.26641030E-01  -.26652535E-01
  0.32500000E-01  0.99956569E+00  -.26723213E-01  -.26734824E-01
  0.32600000E-01  0.99956301E+00  -.26805395E-01  -.26817114E-01
  0.32700000E-01  0.99956033E+00  -.26887577E-01  -.26899404E-01
  0.32800000E-01  0.99955764E+00  -.26969758E-01  -.26981694E-01
  0.32900000E-01  0.99955494E+00  -.27051939E-01  -.27063984E-01
  0.33000000E-01  0.99955223E+00  -.27134120E-01  -.27146275E-01
  0.33100000E-01  0.99954951E+00  -.27216300E-01  -.27228566E-01
  0.33200000E-01  0.99954678E+00  -.27298480E-01  -.27310858E-01
  0.33300000E-01  0.99954405E+00  -.27380659E-01  -.27393149E-01
  0.33400000E-01  0.99954131E+00  -.27462838E-01  -.27475441E-01
  0.33500000E-01  0.99953856E+00  -.27545017E-01  -.27557733E-01
  0.33600000E-01  0.99953580E+00  -.27627195E-01  -.27640026E-01
  0.33700000E-01  0.99953303E+00  -.27709373E-01  -.27722318E-01
